10117 10117 ROOT
9 December nummod
1994 December nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
George Tsul compound
Tsul captured nsubjpass
ruler Tsul appos
of ruler prep
Khazaria of pobj
is captured auxpass
captured captured ROOT
by captured agent
a force det
combined force amod
Byzantine Rus compound
Rus force nmod
force by pobj
which ends nsubj
effectively ends advmod
ends force relcl
Khazaria existence poss
's Khazaria case
existence ends dobj
Norman knights compound
knights arrive nsubj
arrive arrive ROOT
in arrive prep
Sicily in pobj
Edmund II compound
II is nsubj
is is ROOT
king is attr
of king prep
England of pobj
after is prep
Ethelred death poss
's Ethelred case
death after pobj
Battle Battle ROOT
of Battle prep
Brentford of pobj
Edmund II compound
II gains nsubj
gains gains ROOT
a victory det
temporary victory amod
victory gains dobj
over victory prep
Canute over pobj
the Great det
Great Canute appos
Canute Canute ROOT
of Canute prep
Denmark of pobj
and Canute cc
Edmund II compound
II divide nsubj
divide England compound
England Canute conj
October October ROOT
18 October nummod
Battle October appos
of Battle prep
Ashingdon of pobj
The Danes det
Danes defeat nsubj
under Danes prep
Canute under pobj
the defeat det
Great defeat amod
defeat defeat ROOT
the English det
English defeat dobj
under defeat prep
Edmund Ironside compound
Ironside under pobj
November November ROOT
30 November nummod
After left prep
Edmund death poss
's Edmund case
death After pobj
Canute left nsubjpass
is left auxpass
left left ROOT
as left prep
the ruler det
sole ruler amod
ruler as pobj
of ruler prep
England of pobj
Battle Battle ROOT
of Battle prep
Nesjar of pobj
Norway Nesjar appos
Olaf Haraldsson compound
Haraldsson is nsubj
is is ROOT
victorious is acomp
over victorious prep
Sveinn Hakonarson compound
Hakonarson over pobj
Emperor Ichijō compound
Go Ichijō compound
Ichijō succeeds nsubj
succeeds succeeds ROOT
Emperor Sanjō compound
Sanjō succeeds dobj
on succeeds prep
the throne det
throne on pobj
of throne prep
Japan of pobj
Earthquakes destroy nsubj
partly destroy advmod
destroy destroy ROOT
the Dome det
Dome destroy dobj
of Dome prep
the Rock det
Rock of pobj
1016 1016 ROOT
Anitra is nsubj
is is ROOT
an asteroid det
asteroid is attr
It discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
by discovered agent
Karl Reinmuth compound
Wilhelm Reinmuth compound
Reinmuth by pobj
on discovered prep
January on pobj
31 January nummod
1924 January nummod
Its designation poss
provisional designation amod
designation was nsubj
was was ROOT
1924 QG nummod
QG was attr
Anitra Niall compound
Niall Eochada compound
mac Eochada compound
Eochada becomes nsubj
becomes becomes ROOT
king becomes attr
of king prep
Ulaid of pobj
10160 10160 ROOT
Totoro is nsubj
1994 YQ1 nummod
YQ1 Totoro appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
December on pobj
31 December nummod
1994 December nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
It named nsubjpass
was named auxpass
named named ROOT
after named prep
Hayao Miyazaki compound
Miyazaki totoros poss
's Miyazaki case
totoros after pobj
in totoros prep
My Totoro poss
Neighbor Totoro compound
Totoro in pobj
10161 10161 ROOT
Nakanoshima is nsubj
1994 YZ1 nummod
YZ1 Nakanoshima appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
December on pobj
31 December nummod
1994 December nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
10162 Issunboushi nummod
Issunboushi is nsubj
1995 AL nummod
AL Issunboushi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
January on pobj
2 January nummod
1995 January nummod
by discovered agent
T. Niijima compound
Niijima by pobj
and Niijima cc
T. Urata compound
Urata Niijima conj
at Urata prep
Ojima at pobj
10163 10163 ROOT
Onomichi is nsubj
1995 BH1 nummod
BH1 Onomichi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
January on pobj
26 January nummod
1995 January nummod
by discovered agent
A. Nakamura compound
Nakamura by pobj
at Nakamura prep
Kuma at pobj
10164 Akusekijima nummod
Akusekijima is nsubj
1995 BS1 nummod
BS1 Akusekijima appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
January on pobj
27 January nummod
1995 January nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
10166 10166 ROOT
Takarajima is nsubj
1995 BN3 nummod
BN3 Takarajima appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
January on pobj
30 January nummod
1995 January nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
10167 10167 ROOT
Yoshiwatiso is nsubj
1995 BQ15 nummod
BQ15 Yoshiwatiso appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
January on pobj
31 January nummod
1995 January nummod
by discovered agent
T. Seki compound
Seki by pobj
at Seki prep
Geisei at pobj
10168 Ridge nummod
Stony Ridge compound
Ridge is nsubj
1995 CN nummod
CN Ridge appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
4 February nummod
1995 February nummod
by discovered agent
J. Child compound
B. Child compound
Child by pobj
and Child cc
J. Rogers compound
E. Rogers compound
Rogers Child conj
at discovered prep
Stony Observatory compound
Ridge Observatory compound
Observatory at pobj
10169 10169 ROOT
Ogasawara is nsubj
1995 DK nummod
DK Ogasawara appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
21 February nummod
1995 February nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
Canute Canute ROOT
the Great det
Great acclaimed nsubjpass
is acclaimed auxpass
acclaimed acclaimed ROOT
king acclaimed oprd
of king prep
England of pobj
England divided nsubjpass
is divided auxpass
divided divided ROOT
into divided prep
the earldoms det
earldoms into pobj
of earldoms prep
Wessex of pobj
Mercia Wessex conj
East Anglia compound
Anglia Mercia conj
and Anglia cc
Northumbria Anglia conj
Canute marries amod
marries Emma compound
Emma Emma ROOT
of Emma prep
Normandy of pobj
Melus rebels nmod
of Melus prep
Bari of pobj
rebels rebels ROOT
supported rebels acl
by supported agent
Norman mercenaries compound
mercenaries by pobj
He is nsubj
is is ROOT
victorious is acomp
in is prep
three battles nummod
pitched battles amod
battles in pobj
against battles prep
the Byzantines det
Byzantines against pobj
Abd Rahman compound
ar Rahman compound
Rahman IV compound
IV succeeds nsubj
succeeds succeeds ROOT
Suleiman II compound
II succeeds dobj
as caliph mark
Umayyad caliph nsubj
caliph succeeds advcl
Hamza Hamza ROOT
ibn-'Ali Ahmad det
ibn Ahmad compound
Ahmad declares nsubj
publicly declares advmod
declares declares ROOT
the founding det
founding declares dobj
of founding prep
the religion det
Druze religion compound
religion of pobj
During During ROOT
the reign det
reign During pobj
of reign prep
the Allah det
Fatimid Hakim nmod
Caliph Hakim compound
Al Hakim compound
Hakim Allah compound
bi Amr compound
Amr Allah compound
Allah of pobj
1017 1017 ROOT
Jacqueline is nsubj
is is ROOT
an asteroid det
asteroid is attr
It discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
by discovered agent
Benjamin Jekhowsky compound
Jekhowsky by pobj
on discovered prep
February on pobj
4 February nummod
1924 February nummod
Its designation poss
provisional designation amod
designation was nsubj
was was ROOT
1924 QL nummod
QL was attr
It named nsubjpass
was named auxpass
named named ROOT
after named prep
a Kahn det
Jacqueline Kahn compound
Zadoc Kahn compound
Kahn after pobj
a disciple det
disciple Kahn appos
of disciple prep
Benjamin Jekhowsky compound
Jekhowsky of pobj
Jacqueline Petrjakeš compound
10170 Jacqueline appos
Petrjakeš Petrjakeš ROOT
10170 Petrjakeš nummod
Petrjakeš is nsubj
is is ROOT
a asteroid det
main asteroid amod
belt asteroid compound
asteroid is attr
with asteroid prep
an period det
orbital period amod
period with pobj
of period prep
1552.3651577 days nummod
days of pobj
4.25 years nummod
years days appos
The asteroid det
asteroid discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
on discovered prep
February on pobj
22 February nummod
1995 February nummod
10172 Humphreys nummod
Humphreys is nsubj
1995 FW19 nummod
FW19 Humphreys appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
March on pobj
31 March nummod
1995 March nummod
by discovered agent
Spacewatch by pobj
at Spacewatch prep
Kitt Peak compound
Peak at pobj
10173 10173 ROOT
Hanzelkazikmund is nsubj
1995 HA nummod
HA Hanzelkazikmund appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
April on pobj
21 April nummod
1995 April nummod
by discovered agent
P. Pravec compound
Pravec by pobj
and Pravec cc
L. Šarounová compound
Šarounová Pravec conj
at discovered prep
Ondrejov at pobj
10174 Emička nummod
Emička is nsubj
is is ROOT
a asteroid det
main asteroid amod
belt asteroid compound
asteroid is attr
with asteroid prep
an period det
orbital period amod
period with pobj
of period prep
1662.6140449 days nummod
days of pobj
4.55 years nummod
years days appos
The asteroid det
asteroid discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
on discovered prep
May on pobj
2 May nummod
1995 May nummod
10175 Aenona compound
Aenona is nsubj
1996 CR1 nummod
CR1 Aenona appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
14 February nummod
1996 February nummod
by discovered agent
K. Korlevic compound
Korlevic by pobj
and Korlevic cc
D. Matkovic compound
Matkovic Korlevic conj
at Matkovic prep
Visnjan at pobj
10176 Gaiavettori nummod
Gaiavettori is nsubj
1996 CW7 nummod
CW7 Gaiavettori appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
14 February nummod
1996 February nummod
by discovered agent
M. Tombelli compound
Tombelli by pobj
and Tombelli cc
U. Munari compound
Munari Tombelli conj
at Tombelli prep
Cima Ekar compound
Ekar at pobj
10177 is nsubj
Ellison is nsubj
1996 CK9 nummod
CK9 Ellison appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
10 February nummod
1996 February nummod
by discovered agent
Spacewatch by pobj
at Spacewatch prep
Kitt Peak compound
Peak at pobj
10178 Iriki nummod
Iriki is nsubj
1996 DD nummod
DD Iriki appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
18 February nummod
1996 February nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
10179 10179 ROOT
Ishigaki is nsubj
1996 DE nummod
DE Ishigaki appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
February on pobj
18 February nummod
1996 February nummod
by discovered agent
T. Kobayashi compound
Kobayashi by pobj
at Kobayashi prep
Oizumi at pobj
Bulgaria becomes nsubj
becomes becomes ROOT
part becomes attr
of part prep
the Empire det
Byzantine Empire compound
Empire of pobj
The Peace det
Peace signed nsubjpass
of Peace prep
Bautzen of pobj
is signed auxpass
signed signed ROOT
between signed prep
Poland between pobj
and Poland cc
Germany Poland conj
Boleslaus I compound
I takes nsubj
of I prep
Poland of pobj
takes takes ROOT
Kiev takes dobj
and takes cc
conquers takes conj
Red Ruthenia compound
Ruthenia conquers dobj
Battle Battle ROOT
of Battle prep
Carham of pobj
The Scots det
Scots conquer nsubj
conquer conquer ROOT
Lothian conquer dobj
Canute becomes nsubj
the Great det
Great Canute dobj
becomes becomes ROOT
king becomes attr
of king prep
Denmark of pobj
or Denmark cc
1019 Denmark conj
succeeding becomes advcl
Harald II compound
II succeeding dobj
Battle defeats dep
of Battle prep
Vlaardingen of pobj
Count III compound
Dirk III compound
III defeats nsubj
defeats defeats ROOT
an army det
army defeats dobj
sent army acl
by sent agent
Emperor II compound
Henry II compound
II by pobj
at sent prep
Vlaardingen at pobj
The Dynasty det
Liao Dynasty compound
Dynasty invades nsubj
invades invades ROOT
Goryeo invades dobj
Largest Force compound
Amphibious Force compound
Invasion Force compound
Force Force ROOT
in Force prep
History in pobj
at Force prep
the time det
time at pobj
Chola army compound
army army ROOT
that invaded nsubj
invaded army relcl
Lanka invaded dobj
Sri Lanka compound
Lanka Lanka appos
with invaded prep
a manpower det
massive manpower amod
manpower with pobj
of manpower prep
150,000 troops nummod
troops of pobj
Battle gains dep
of Battle prep
Kwiju of pobj
Korean General compound
General chan compound
Gang chan compound
Gam chan compound
chan gains nsubj
gains gains ROOT
a victory det
decisive victory amod
victory gains dobj
over victory prep
Liao Dynasty compound
Dynasty forces compound
forces over pobj
during gains prep
the War det
Third Khitan compound
Goryeo Khitan compound
Khitan War compound
War during pobj
Buckfast Abbey compound
Abbey founded nsubjpass
is founded auxpass
founded founded ROOT
The city det
city given nsubjpass
of city prep
Koblenz of pobj
is given auxpass
given given ROOT
to given dative
the archbishop det
archbishop to pobj
of archbishop prep
Trier of pobj
1018 1018 ROOT
Arnolda is nsubj
is is ROOT
an asteroid det
asteroid is attr
It discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
by discovered agent
