1054 Forsytia nummod
succeeded succeeded ROOT
by succeeded agent
Smendes I compound
I by pobj
who founds nsubj
founds I relcl
the Dynasty det
Twenty first nummod
first Dynasty compound
Dynasty founds dobj
1068 dies meta
BC dies nsubj
Codrus BC appos
legendary King amod
King Codrus appos
of King prep
Athens of pobj
dies dies ROOT
in dies prep
battle in pobj
against battle prep
Dorian invaders amod
invaders against pobj
after dies prep
a reign det
reign after pobj
of reign prep
21 years nummod
years of pobj
Athenian tradition amod
tradition considers nsubj
considers considers ROOT
him King nsubj
the King det
last King amod
King held nsubj
to held aux
have held aux
held considers ccomp
absolute power amod
power held dobj
Modern historians amod
historians consider nsubj
consider consider ROOT
him King nsubj
the King det
last King amod
King consider ccomp
whose account poss
life account compound
account is nsubj
is King relcl
part is attr
of part prep
Greek mythology amod
mythology of pobj
He succeeded nsubjpass
is succeeded auxpass
succeeded succeeded ROOT
by succeeded agent
his son poss
son by pobj
Medon son appos
Events Events ROOT
from Events prep
the 1060s det
1060s from pobj
in 1060s prep
England in pobj
Monarch Edward compound
Edward Edward ROOT
the Confessor det
Confessor Edward appos
to Edward appos
5 to pobj
January to pobj
1066 January nummod
Harold Godwinson compound
Godwinson Edgar nsubj
to Godwinson prep
14 to pobj
October to pobj
1066 October nummod
Edgar Edward appos
the Ætheling det
Ætheling Edgar dobj
to Edgar prep
10 to pobj
December to pobj
1066 December nummod
William I compound
I Edward appos
of I prep
England of pobj
1060 I appos
Dedication Dedication ROOT
of Dedication prep
Waltham Abbey compound
Abbey of pobj
Rebuilding completed nsubj
of Rebuilding prep
Westminster Abbey compound
Abbey of pobj
completed completed ROOT
1061 1061 ROOT
King III compound
Malcolm III compound
III III ROOT
of III prep
Scotland raids compound
raids of pobj
Northumbria III appos
1062 1062 ROOT
Edwin becomes nsubj
becomes becomes ROOT
Earl becomes attr
of Earl prep
Mercia of pobj
Saint Wulfstan compound
Wulfstan consecrated nsubj
consecrated consecrated ROOT
as consecrated prep
Bishop as pobj
of Bishop prep
Worcester of pobj
Harold Godwinson compound
Godwinson launches nsubj
Earl Godwinson appos
of Earl prep
Wessex of pobj
launches launches ROOT
an invasion det
invasion launches dobj
of invasion prep
Wales of pobj
raiding launches advcl
Rhuddlan raiding dobj
1063 1063 ROOT
Harold captures nsubj
captures captures ROOT
Gwynedd captures dobj
Welsh prince amod
prince Gruffydd compound
Gruffydd Llywelyn compound
ap Llywelyn compound
Llywelyn killed nsubj
killed receive ccomp
by killed agent
his men poss
own men amod
men by pobj
English receive nsubj
receive receive ROOT
tribute receive dobj
from receive prep
northern Wales amod
Wales from pobj
although remains mark
the south det
south remains nsubj
remains receive advcl
independent remains acomp
1064 1064 ROOT
Harold Godwinson compound
Godwinson marries nsubj
marries marries ROOT
Edith marries dobj
daughter Edith appos
of daughter prep
Ælfgār of pobj
Earl Ælfgār appos
of Earl prep
Mercia of pobj
and Earl cc
widow Earl conj
of widow prep
Welsh ruler amod
ruler Gruffydd compound
Gruffydd of pobj
ap Llywelyn compound
Llywelyn Llywelyn ROOT
Harold Godwinson compound
Godwinson shipwrecked nsubjpass
is shipwrecked auxpass
shipwrecked shipwrecked ROOT
at shipwrecked prep
Ponthieu at pobj
Normandy Ponthieu appos
and shipwrecked cc
taken shipwrecked conj
captive taken oprd
by taken agent
Count Guy compound
Guy by pobj
Harold pays nsubj
pays pays ROOT
homage pays dobj
to pays prep
William to pobj
Duke William appos
of Duke prep
Normandy of pobj
and pays cc
helps pays conj
him helps dobj
in helps prep
an invasion det
invasion in pobj
of invasion prep
Brittany of pobj
1065 1065 ROOT
3 rebels nummod
October Northumbrian compound
Northumbrian rebels amod
rebels capture nsubj
capture York compound
York 1065 npadvmod
outlaw outlaw ROOT
Harold brother poss
's Harold case
brother outlaw dobj
Tostig Godwinson compound
Godwinson brother appos
and outlaw cc
choose outlaw conj
Morcar choose dobj
of Morcar prep
Northumbria of pobj
as choose prep
their earl poss
new earl amod
earl as pobj
28 Abbey nummod
December Westminster compound
Westminster Abbey compound
Abbey consecrated nsubj
consecrated consecrated ROOT
Wilton Abbey compound
Abbey consecrated nsubj
consecrated consecrated ROOT
1066 1066 ROOT
5 Edward nummod
January King compound
King Edward compound
Edward Edward ROOT
the Confessor det
Confessor dies nsubj
dies Edward relcl
6 Godwinson nummod
January Godwinson compound
Harold Godwinson compound
Godwinson chosen nsubj
chosen chosen ROOT
to be aux
be chosen xcomp
king be attr
over king prep
Edward nephew poss
's Edward case
nephew over pobj
Edgar Ætheling compound
Ætheling nephew appos
who was nsubj
was Ætheling relcl
still was advmod
a child det
child was attr
Tostig Godwinson compound
Godwinson attempts nsubj
attempts attempts ROOT
to invade aux
invade attempts xcomp
England invade dobj
but attempts cc
is forced auxpass
forced attempts conj
to return aux
return forced xcomp
to return prep
Scotland to pobj
20 Battle nummod
September Battle compound
Battle Battle ROOT
of Battle prep
Fulford of pobj
Harald III compound
III invades nsubj
of III prep
Norway of pobj
invades invades ROOT
England invades dobj
and invades cc
defeats invades conj
the forces det
English forces amod
forces defeats dobj
led forces acl
by led agent
Morcar by pobj
of Morcar prep
Northumbria of pobj
and Northumbria cc
Edwin Northumbria conj
Earl Northumbria appos
of Earl prep
Mercia of pobj
25 defeats nummod
September Battle compound
Battle defeats nmod
of Battle prep
Stamford Bridge compound
Bridge of pobj
King II compound
Harold II compound
II defeats nsubj
of II prep
England of pobj
defeats defeats ROOT
and defeats cc
kills defeats conj
both III det
Harald III compound
III kills dobj
of III prep
Norway of pobj
and Norway cc
Tostig Norway conj
28 lands meta
September William compound
William lands nsubj
Duke William appos
of Duke prep
Normandy of pobj
William William appos
the Conqueror det
Conqueror William appos
lands lands ROOT
an force det
invasion force compound
force lands dobj
near force prep
Pevensey near pobj
King Harold compound
Harold marches nsubj
marches marches ROOT
south marches advmod
to meet aux
meet marches advcl
him meet dobj
14 Battle nummod
October Battle nmod
Battle defeats dep
of Battle prep
Hastings of pobj
William defeats compound
defeats defeats ROOT
and defeats cc
kills defeats conj
Harold kills dobj
Edgar Ætheling compound
Ætheling proclaimed nsubj
proclaimed submits ccomp
King proclaimed dobj
by proclaimed agent
a Witenagemot det
Witenagemot by pobj
in Witenagemot prep
London in pobj
he submits nsubj
submits submits ROOT
to submits prep
William to pobj
some weeks det
weeks later npadvmod
later submits advmod
25 Coronation nummod
December Coronation compound
Coronation Coronation ROOT
of Coronation prep
William I compound
I of pobj
of I prep
England of pobj
1067 1067 ROOT
December William compound
William suppresses nsubj
suppresses suppresses ROOT
a revolt det
revolt suppresses dobj
in revolt prep
Exeter in pobj
and suppresses cc
constructs suppresses conj
a castle det
castle constructs dobj
there constructs advmod
Edgar Ætheling compound
Ætheling Ætheling ROOT
flees Ætheling dobj
to Ætheling dative
Scotland to pobj
with Ætheling prep
his family poss
family with pobj
Construction Construction ROOT
of Construction prep
Winchester Castle compound
Castle of pobj
1068 1068 ROOT
Morcar leads nsubj
leads leads ROOT
a revolt det
revolt leads dobj
in revolt prep
Northumbria in pobj
but leads cc
William defeats nsubj
defeats leads conj
the rebels det
rebels defeats dobj
at defeats prep
York at pobj
William orders nsubj
orders orders ROOT
the construction det
construction orders dobj
of construction prep
new castles amod
castles of pobj
at castles prep
Warwick at pobj
Nottingham Warwick conj
Lincoln Nottingham conj
Huntingdon Lincoln conj
Cambridge Huntingdon conj
and Cambridge cc
York Cambridge conj
1069 kill meta
28 Northumbrians nummod
January Northumbrians compound
Northumbrians kill nsubj
kill kill ROOT
the earl det
new earl amod
Norman earl compound
earl kill dobj
and kill cc
attack York compound
York kill conj
King II compound
Sweyn II compound
II lands nsubj
of II prep
Denmark of pobj
lands lands ROOT
a fleet det
fleet lands dobj
in lands prep
the Humber det
Humber in pobj
in lands prep
support in pobj
of support prep
the rebels det
rebels of pobj
and lands cc
burns York compound
York lands conj
destroying lands advcl
the Minster det
old Minster amod
Minster destroying dobj
At defeats prep
Stafford At pobj
William defeats nsubj
swiftly defeats advmod
defeats defeats ROOT
a rebellion det
rebellion defeats dobj
led rebellion acl
by led agent
Edwin by pobj
of Edwin prep
Mercia of pobj
Winter quells dep
of Winter prep
1069–1070 of pobj
Harrying of pobj
of Harrying prep
the North det
North of pobj
William quells nsubj
quells quells ROOT
rebellions quells dobj
in rebellions prep
the North det
North in pobj
of North prep
England of pobj
1063 1063 ROOT
Rebuilding begun advcl
of Rebuilding prep
Doge Palace poss
's Doge case
Palace of pobj
Venice begun nsubj
begun begun ROOT
1063 Isidoro nummod
San Isidoro compound
Isidoro consecrated dep
León consecrated nsubj
consecrated consecrated ROOT
About 1063 advmod
1063 Hommes nummod
Abbaye Hommes compound
aux Hommes compound
Hommes founded npadvmod
Caen founded nsubj
founded founded ROOT
1065 i nummod
Sankt i compound
Maria i compound
i i ROOT
m Kapitol compound
Kapitol consecrated dep
Cologne consecrated nsubj
consecrated consecrated ROOT
1067 Gereon nummod
Sankt Gereon compound
Gereon begun dep
Cologne begun nsubj
begun begun ROOT
The decade det
decade involved nsubj
of decade prep
the 1060s det
1060s of pobj
in decade prep
art in pobj
involved involved ROOT
some events det
significant events amod
events involved dobj
1061 1061 ROOT
Cui Bai compound
Bai paints nsubj
paints banished nsubjpass
Double Happiness amod
Happiness paints dobj
also known advmod
known Happiness acl
as known prep
Two Jays nummod
Jays as pobj
and Jays cc
a January det
Hare January nmod
January Jays conj
Robert Grantmesnil nmod
de Grantmesnil nmod
Grantmesnil January appos
his nephew poss
nephew Grantmesnil conj
Berengar nephew appos
half sister amod
sister Judith compound
Judith Berengar conj
future wife amod
wife Judith appos
of wife prep
Roger I compound
I of pobj
of I prep
Sicily of pobj
and Jays cc
eleven monks nummod
monks Jays conj
of monks prep
Saint Ouche compound
Evroul Ouche compound
sur Ouche compound
Ouche of pobj
are banished auxpass
banished banished ROOT
from banished prep
Normandy from pobj
and banished cc
head banished conj
to head prep
the Mezzogiorno det
Mezzogiorno to pobj
The Normans det
Normans conquer nsubj
conquer conquer ROOT
Messina conquer dobj
in conquer prep
Sicily in pobj
October succeeds npadvmod
1 October nummod
Pope II compound
Alexander II compound
II succeeds nsubj
succeeds succeeds ROOT
Pope II compound
Nicholas II compound
II succeeds dobj
as succeeds prep
the pope det
156th pope compound
pope as pobj
Erection begins nsubj
of Erection prep
the Cathedral det
Speyer Cathedral compound
Cathedral of pobj
in Cathedral prep
Speyer in pobj
Germany Speyer appos
begins begins ROOT
Vratislav II compound
II becomes nsubj
becomes becomes ROOT
duke becomes attr
of duke prep
Bohemia of pobj
Most conquered nsubjpass
of Most prep
West Frisia compound
Frisia of pobj
later known advmod
known Most acl
as known prep
Holland as pobj
is conquered auxpass
conquered conquered ROOT
by conquered agent
imperial armies amod
German armies amod
armies by pobj
and conquered cc
given conquered conj
to given dative
the Bishop det
Bishop to pobj
of Bishop prep
Utrecht of pobj
Estonians destroy nsubj
destroy destroy ROOT
the castle det
castle destroy dobj
of castle prep
Yuryev of pobj
in castle prep
Tartu in pobj
and destroy cc
carry destroy conj
out carry prt
raids carry dobj
in raids prep
the region det
Pskov region compound
region in pobj
in carry prep
Russia in pobj
Yusuf ben compound
ben Tashfin compound
Tashfin succeeds nsubj
succeeds succeeds ROOT
to succeeds prep
the throne det
throne to pobj
of throne prep
Morocco of pobj
following succeeds advcl
the conquest det
Almoravid conquest amod
conquest following pobj
1061 1061 ROOT
Paeonia is nsubj
is is ROOT
a planet det
minor planet amod
planet is attr
orbiting planet acl
the Sun det
Sun orbiting dobj
Initially received advmod
it received nsubj
received received ROOT
the designation det
designation received dobj
1925 designation appos
TB designation appos
It named nsubjpass
is named auxpass
named named ROOT
after named prep
a genus det
plant genus compound
genus after pobj
It has nsubj
has has ROOT
a diameter det
diameter has dobj
of diameter prep
51 km nummod
km of pobj
10612 10612 ROOT
Houffalize is nsubj
is is ROOT
a asteroid det
main asteroid amod
belt asteroid compound
asteroid is attr
with asteroid prep
an period det
orbital period amod
period with pobj
of period prep
1828.5221107 days nummod
days of pobj
5.01 years nummod
years days appos
The asteroid det
asteroid discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
on discovered prep
May on pobj
3 May nummod
1997 May nummod
10613 Kushinadahime nummod
Kushinadahime is nsubj
1997 RO3 nummod
RO3 Kushinadahime appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
September on pobj
4 September nummod
1997 September nummod
by discovered agent
Y. Shimizu compound
Shimizu by pobj
and Shimizu cc
T. Urata compound
Urata Shimizu conj
at Urata prep
the Observatory det
Nachi Katsuura compound
Katsuura Observatory compound
Observatory at pobj
10616 Inouetakeshi nummod
Inouetakeshi is nsubj
1997 UW8 nummod
UW8 Inouetakeshi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
October on pobj
25 October nummod
1997 October nummod
by discovered agent
K. Endate compound
Endate by pobj
and Endate cc
K. Watanabe compound
Watanabe Endate conj
at Watanabe prep
Kitami at pobj
10617 10617 ROOT
Takumi is nsubj
1997 UK24 nummod
UK24 Takumi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
October on pobj
25 October nummod
1997 October nummod
by discovered agent
M. Hirasawa compound
Hirasawa by pobj
and Hirasawa cc
S. Suzuki compound
Suzuki Hirasawa conj
at discovered prep
Nyukasa at pobj
10619 10619 ROOT
Ninigi is nsubj
1997 WO13 nummod
WO13 Ninigi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
Marrakech founded nsubjpass
is founded auxpass
founded founded ROOT
by founded agent
the dynasty det
Almoravid dynasty compound
dynasty by pobj
The Almoravids det
Almoravids overrun nsubj
overrun overrun ROOT
Morocco overrun dobj
and overrun cc
establish overrun conj
a kingdom det
kingdom establish dobj
stretching kingdom acl
from stretching prep
Spain from pobj
to stretching prep
Senegal to pobj
Affligem Abbey compound
Abbey founded nsubjpass
of Abbey prep
the Order det
Order of pobj
of Order prep
St. Benedict compound
Benedict of pobj
is founded auxpass
founded founded ROOT
in founded prep
Affligem in pobj
Belgium Affligem appos
1062 1062 ROOT
ABC Riverland compound
Riverland is nsubj
is is ROOT
an station det
ABC Radio compound
Local Radio compound
Radio station compound
station is attr
based station acl
in based prep
Renmark in pobj
South Australia compound
Australia Renmark appos
broadcasting station acl
to broadcasting prep
the region det
Riverland region nmod
and Riverland cc
Mallee Riverland conj
region to pobj
The station det
station began nsubj
began began ROOT
broadcasting began xcomp
as broadcasting prep
5MV as pobj
in began prep
1957 in pobj
It broadcast nsubj
originally broadcast advmod
broadcast broadcast ROOT
on broadcast prep
1593 KHz nummod
KHz on pobj
It moved nsubj
moved moved ROOT
to moved prep
1305 KHz nummod
KHz to pobj
in moved prep
1988 in pobj
before moved prep
changing before pcomp
to changing prep
1062 to pobj
in changing prep
1996 in pobj
In carried prep
the years det
early years amod
years In pobj
it carried nsubj
carried carried ROOT
a mix det
mix carried dobj
of mix prep
programming of pobj
including programming prep
local news amod
news including pobj
and news cc
specific information amod
rural information amod
information news conj
aimed news acl
at aimed prep
the blockers det
fruit blockers compound
blockers at pobj
and blockers cc
those blockers conj
on those prep
the land det
land on pobj
Fully fledged advmod
fledged programming amod
morning programming nmod
current programming amod
affairs programming compound
programming introduced nsubjpass
was introduced auxpass
introduced introduced ROOT
in introduced prep
1989 in pobj
Later year advmod
the year det
same year amod
year year ROOT
The Voice det
Voice became nsubj
of Voice prep
Greece of pobj
with Voice prep
Jim Grifsas compound
Grifsas with pobj
became became ROOT
the program det
first program amod
non - dep
- English dep
English speaking amod
speaking program amod
program became attr
on program prep
the station det
station on pobj
1062 1062 ROOT
ABC Riverland compound
Riverland was nsubj
was was ROOT
the station det
first station amod
regional station amod
station was attr
in station prep
Australia in pobj
to have aux
have station relcl
digital studios amod
studios have dobj
installed station acl
Breakfast Breakfast ROOT
with Breakfast prep
Bruce Mellett compound
Mellett with pobj
5:55 AM nummod
AM AM ROOT
to AM prep
7:45 AM nummod
AM to pobj
Riverland AM nsubj
Today Riverland npadvmod
with Riverland prep
Bronwen 8:30 compound
Wade 8:30 compound
8:30 with pobj
AM AM nmod
to AM prep
11:00 AM nummod
AM AM ROOT
Saturday Breakfast compound
Breakfast AM appos
with Breakfast prep
Tim Jackson compound
Jackson AM nmod
6:00 AM nummod
AM with pobj
to AM prep
7:45 AM nummod
AM to pobj
Riverland Grandstand compound
Grandstand AM appos
with Grandstand prep
Billy 8:30 compound
Barr 8:30 compound
8:30 with pobj
AM 9:00 quantmod
to 9:00 quantmod
9:00 AM nummod
AM AM appos
Talkback Gardening compound
Gardening Gardening ROOT
with Gardening prep
Billy 9:00 compound
Barr 9:00 compound
9:00 AM nummod
AM with pobj
to Gardening prep
10:00 AM nummod
AM to pobj
When broadcast advmod
local programs amod
programs broadcast nsubjpass
are broadcast auxpass
not broadcast neg
broadcast is advcl
the station det
station broadcast dobj
is is ROOT
a relay det
relay is attr
of relay prep
891 Adelaide nummod
ABC Adelaide compound
Adelaide of pobj
1062 1062 ROOT
Ljuba is nsubj
is is ROOT
a planet det
minor planet amod
planet is attr
orbiting planet acl
the Sun det
Sun orbiting dobj
Initially received advmod
it received nsubj
received received ROOT
the designation det
designation received dobj
1925 designation appos
TB designation appos
It has nsubj
has has ROOT
a diameter det
diameter has dobj
of diameter prep
142 km nummod
km of pobj
10626 Zajíc nummod
Zajíc is nsubj
is is ROOT
a asteroid det
main asteroid amod
belt asteroid compound
asteroid is attr
with asteroid prep
an period det
orbital period amod
period with pobj
of period prep
1501.3959229 days nummod
days of pobj
4.11 years nummod
years days appos
The asteroid det
asteroid discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
on discovered prep
January on pobj
10 January nummod
1998 January nummod
